wikidata_id,name,category,coordinates,image_url,country,wikipedia_url
Q73802943,Ksar Bhir,cities,Point(10.6612 32.970267),http://commons.wikimedia.org/wiki/Special:FilePath/Bhir%2030.jpg,Tunisia,
Q73802951,Ksar El Ain,cities,Point(10.952083 32.907817),http://commons.wikimedia.org/wiki/Special:FilePath/Kasr%20Al-Ain%20-vue%202.jpg,Tunisia,
Q73803579,Ksar Ouled M'hemed,cities,Point(10.525133 32.897867),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Ouled%20M%27hemed.jpg,Tunisia,
Q73803576,Ksar Ouled Boujlida,cities,Point(10.523817 32.90395),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Ouled%20Boujlida.jpg,Tunisia,
Q73804071,Ksar Ez Zahra,cities,Point(10.565883 32.816817),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Ez%20Zahra.jpg,Tunisia,
Q73805413,Ksar Meguebla,cities,Point(10.426717 32.926217),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Meguebla%202025%2003.jpg,Tunisia,
Q73805419,Ksar Chenini,cities,Point(10.262083 32.9123),http://commons.wikimedia.org/wiki/Special:FilePath/Chenini-stegop-04.jpg,Tunisia,https://en.wikipedia.org/wiki/Ksar_Chenini
Q73805417,Ksar Dghaghra (Ouled Abdallah),cities,Point(10.442017 32.92115),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Dghaghra%20%28Ouled%20Abdallah%29%2014.jpg,Tunisia,
Q73805423,Ksar Boujlida,cities,Point(10.440917 32.908083),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Boujlida%2034.jpg,Tunisia,
Q73805427,Ksar Douiret,cities,Point(10.28645 32.868917),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Douiret%20%2828%29.JPG,Tunisia,
Q73805425,Ksar Tounket,cities,Point(10.49825 32.88235),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Tounket.jpg,Tunisia,
Q73805430,Ksar Ouled Oun,cities,Point(10.472083 32.863767),http://commons.wikimedia.org/wiki/Special:FilePath/Ksar%20Ouled%20Aoun.jpg,Tunisia,
Q102118366,San Nicolás,cities,Point(-1.645525106 42.815871835),http://commons.wikimedia.org/wiki/Special:FilePath/Pamplona%20-%20Iglesia%20de%20San%20Nicol%C3%A1s%2005.JPG,Spain,
Q108908360,La Chaussée-Tirancourt oppidum,cities,Point(2.176666666 49.9475),http://commons.wikimedia.org/wiki/Special:FilePath/Oppidum%20de%20La%20Chauss%C3%A9e-Tirancourt%2C%20lev%C3%A9e%20de%20terre%20et%20foss%C3%A9%20Sarrasin%2001.jpg,France,
Q110300943,Heidenstadt,cities,Point(7.362205 48.780623),http://commons.wikimedia.org/wiki/Special:FilePath/Ernolsheim%20Heidenstadt%20Lidar%20MNT%2001.jpg,France,
Q110881163,"Fryburg, Late Latène oppidum",cities,Point(7.82301 47.24702),http://commons.wikimedia.org/wiki/Special:FilePath/2026-Roggwil-BE-Oppidum.jpg,Switzerland,
Q114645442,La Tranchée des Portes,cities,Point(5.629166666 49.636111111),http://commons.wikimedia.org/wiki/Special:FilePath/Tranch%C3%A9e%20des%20portes2.jpg,Belgium,
Q115205363,Village of Irulegi,cities,Point(-1.51439 42.77879),http://commons.wikimedia.org/wiki/Special:FilePath/Irulegiko%20eskua%20-%20Nafarroako%20Gobernuaren%20irudi%20galeria%2014.jpg,Spain,
Q118363056,Intxur,cities,Point(-2.145287349 43.115987195),http://commons.wikimedia.org/wiki/Special:FilePath/Intxurre%20-%20LIDAR.jpg,Spain,
Q123377447,Q123377447,cities,Point(5.579444444 43.863611111),http://commons.wikimedia.org/wiki/Special:FilePath/Rempart%20oppidum%20du%20Grand%20Clapier%2C%20C%C3%A9reste.jpg,France,
Q123570876,oppidum of Altikogaña,cities,Point(-2.060395027 42.708546416),http://commons.wikimedia.org/wiki/Special:FilePath/Altikoga%C3%B1a.jpg,Spain,
Q123570876,oppidum of Altikogaña,cities,Point(-2.060395027 42.708546416),http://commons.wikimedia.org/wiki/Special:FilePath/Altikoga%C3%B1a2.jpg,Spain,
Q124214570,Q124214570,cities,Point(5.64577 43.53266),http://commons.wikimedia.org/wiki/Special:FilePath/Oppidum%20de%20Bramefan%20%282023%29.jpg,France,
Q125731339,Castellar oppidum,cities,Point(5.39807 43.73552),http://commons.wikimedia.org/wiki/Special:FilePath/Oppidum%20du%20Castellar%20%28Cadenet%29%201.jpg,France,
Q135829368,Causse Oppidum,cities,Point(3.870568 43.841334),http://commons.wikimedia.org/wiki/Special:FilePath/Oppidum%20du%20Rocher%20du%20Causse.jpg,France,
Q136667109,Q136667109,cities,Point(-1.587204932 42.47618822),http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A0tua-estela%20de%20Turbil%2020180804%20125033.jpg,Spain,
Q270,Warsaw,cities,Point(21.011111111 52.23),http://commons.wikimedia.org/wiki/Special:FilePath/Castle%20Square%20%2822346p%29.jpg,Poland,https://en.wikipedia.org/wiki/Warsaw
Q270,Warsaw,cities,Point(21.011111111 52.23),http://commons.wikimedia.org/wiki/Special:FilePath/Castle%20Square%20%2822346p%29.jpg,Poland,https://en.wikipedia.org/wiki/Warsaw
Q269,Tashkent,cities,Point(69.279722222 41.311111111),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Tashkent%2C%20Uzbekistan.JPG,Uzbekistan,https://en.wikipedia.org/wiki/Tashkent
Q279,Modena,cities,Point(10.92572 44.64582),http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20modena%2009.jpg,Italy,https://en.wikipedia.org/wiki/Modena
Q334,Singapore,cities,Point(103.8 1.3),http://commons.wikimedia.org/wiki/Special:FilePath/Raffles%20Place.jpg,Singapore,https://en.wikipedia.org/wiki/Singapore
Q340,Montreal,cities,Point(-73.5868411 45.5033426),http://commons.wikimedia.org/wiki/Special:FilePath/Montreal-canada-parc-urban.jpg,Canada,https://en.wikipedia.org/wiki/Montreal
Q350,Cambridge,cities,Point(0.1225 52.208055555),http://commons.wikimedia.org/wiki/Special:FilePath/KingsCollegeChapelWest.jpg,United Kingdom,https://en.wikipedia.org/wiki/Cambridge
Q365,Cologne,cities,Point(6.957777777 50.942222222),http://commons.wikimedia.org/wiki/Special:FilePath/Stadtbild%20K%C3%B6ln%20%2850MP%29.jpg,Germany,https://en.wikipedia.org/wiki/Cologne
Q385,Gdynia,cities,Point(18.54 54.5175),http://commons.wikimedia.org/wiki/Special:FilePath/00%20sea%20towers%20%28April%202018%29.jpg,Poland,https://en.wikipedia.org/wiki/Gdynia
Q393,Szczecin,cities,Point(14.555277777 53.424722222),http://commons.wikimedia.org/wiki/Special:FilePath/Szczecin%20aerial%203a.jpg,Poland,https://en.wikipedia.org/wiki/Szczecin
Q406,Istanbul,cities,Point(28.960277777 41.01),http://commons.wikimedia.org/wiki/Special:FilePath/Istanbul%20Montage%202016.png,Turkey,https://en.wikipedia.org/wiki/Istanbul
Q438,Vrhnika,cities,Point(14.293611111 45.962222222),http://commons.wikimedia.org/wiki/Special:FilePath/Vrhnika%3B%20view%20along%20Tr%C5%BEa%C5%A1ka%20Street%20from%20Dr%C4%8Da.jpg,Slovenia,https://en.wikipedia.org/wiki/Vrhnika
Q439,Wąchock,cities,Point(21.013611111 51.074166666),http://commons.wikimedia.org/wiki/Special:FilePath/2023-05%20W%C4%85chock%20%2814%29.jpg,Poland,https://en.wikipedia.org/wiki/W%C4%85chock
Q436,Szczebrzeszyn,cities,Point(22.966666666 50.7),http://commons.wikimedia.org/wiki/Special:FilePath/PL%20Szczebrzeszyn%20church%205.jpg,Poland,https://en.wikipedia.org/wiki/Szczebrzeszyn
Q437,Ljubljana,cities,Point(14.506111111 46.051388888),http://commons.wikimedia.org/wiki/Special:FilePath/2021-07-28%20Ljubljana-0881.jpg,Slovenia,https://en.wikipedia.org/wiki/Ljubljana
Q472,Sofia,cities,Point(23.321726 42.697886),http://commons.wikimedia.org/wiki/Special:FilePath/Russian%20church%20%2837591925970%29.jpg,Bulgaria,https://en.wikipedia.org/wiki/Sofia
Q490,Milan,cities,Point(9.19 45.466944444),http://commons.wikimedia.org/wiki/Special:FilePath/Milano%2C%20Duomo%20with%20Milan%20Cathedral%20and%20Galleria%20Vittorio%20Emanuele%20II%2C%202016.jpg,Italy,https://en.wikipedia.org/wiki/Milan
Q490,Milan,cities,Point(9.19 45.466944444),http://commons.wikimedia.org/wiki/Special:FilePath/Milano%2C%20Duomo%20with%20Milan%20Cathedral%20and%20Galleria%20Vittorio%20Emanuele%20II%2C%202016.jpg,Italy,https://en.wikipedia.org/wiki/Milan
Q546,Trieste,cities,Point(13.770277777 45.650277777),http://commons.wikimedia.org/wiki/Special:FilePath/Trieste%20%2828766391880%29.jpg,Italy,https://en.wikipedia.org/wiki/Trieste
Q580,Łódź,cities,Point(19.466666666 51.75),http://commons.wikimedia.org/wiki/Special:FilePath/%C5%81%C3%B3d%C5%BA%20Fabryczna%2C%202017.jpg,Poland,https://en.wikipedia.org/wiki/%C5%81%C3%B3d%C5%BA
Q586,Bonn,cities,Point(7.102222222 50.735277777),http://commons.wikimedia.org/wiki/Special:FilePath/Altes%20Rathaus%20Bonn.jpg,Germany,https://en.wikipedia.org/wiki/Bonn
Q588,Katowice,cities,Point(19.0 50.25),http://commons.wikimedia.org/wiki/Special:FilePath/Katowice%20Rynek.jpg,Poland,https://en.wikipedia.org/wiki/Katowice
Q598,Rzeszów,cities,Point(21.998888888 50.041111111),http://commons.wikimedia.org/wiki/Special:FilePath/PL%20Rzesz%C3%B3w%2C%20ratusz%202021-05-04--11-00-20%20%28cropped%29.jpg,Poland,https://en.wikipedia.org/wiki/Rzesz%C3%B3w
Q612,Dubai,cities,Point(55.309444444 25.269722222),http://commons.wikimedia.org/wiki/Special:FilePath/Dubai%20Skyline%20mit%20Burj%20Khalifa%20%28cropped%29.jpg,United Arab Emirates,https://en.wikipedia.org/wiki/Dubai
Q612,Dubai,cities,Point(55.309444444 25.269722222),http://commons.wikimedia.org/wiki/Special:FilePath/Dubai%20Skyline%20mit%20Burj%20Khalifa%20%28cropped%29.jpg,United Arab Emirates,https://en.wikipedia.org/wiki/Dubai
Q622,Ludwigsburg,cities,Point(9.191944444 48.8975),http://commons.wikimedia.org/wiki/Special:FilePath/Residenzschloss%20in%20Ludwigsburg%20%E2%80%94%20Luftaufnahme%202010.jpg,Germany,https://en.wikipedia.org/wiki/Ludwigsburg
Q628,Bergamo,cities,Point(9.67 45.695),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Upper%20City%20of%20Bergamo.%20View%20from%20Via%20al%20Castello.%20Italy.jpg,Italy,https://en.wikipedia.org/wiki/Bergamo
Q641,Venice,cities,Point(12.331944444 45.439722222),http://commons.wikimedia.org/wiki/Special:FilePath/Venice%20Old%20Town%20Lagoon%20Aerial%20View.jpg,Italy,https://en.wikipedia.org/wiki/Venice
Q644,Sharm el-Sheikh,cities,Point(34.305 27.851944444),http://commons.wikimedia.org/wiki/Special:FilePath/Sharm%20El%20Sheikh%20Panoramic.jpg,Egypt,https://en.wikipedia.org/wiki/Sharm_El_Sheikh
Q649,Moscow,cities,Point(37.6175 55.750555555),http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Basil%27s%20Cathedral%20and%20the%20Red%20Square.jpg,Russia,https://en.wikipedia.org/wiki/Moscow
Q656,Saint Petersburg,cities,Point(30.316666666 59.95),http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20%26%20Paul%20fortress%20in%20SPB%2003.jpg,Russia,https://en.wikipedia.org/wiki/Saint_Petersburg
Q727,Amsterdam,cities,Point(4.883333333 52.366666666),http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdam%20airphoto.jpg,Netherlands,https://en.wikipedia.org/wiki/Amsterdam
Q749,Groningen,cities,Point(6.5675 53.218888888),http://commons.wikimedia.org/wiki/Special:FilePath/Hoge%20der%20Aa2.jpg,Netherlands,https://en.wikipedia.org/wiki/Groningen
Q761,Białystok,cities,Point(23.168672448 53.132355821),http://commons.wikimedia.org/wiki/Special:FilePath/Bazylika%20w%20Bia%C5%82ymstoku%20-%20Emilia%20Ernst.jpg,Poland,https://en.wikipedia.org/wiki/Bia%C5%82ystok
Q798,Assen,cities,Point(6.560555555 52.995277777),http://commons.wikimedia.org/wiki/Special:FilePath/AssenMarkt.JPG,Netherlands,https://en.wikipedia.org/wiki/Assen
Q802,Nowy Sącz,cities,Point(20.695555555 49.625),http://commons.wikimedia.org/wiki/Special:FilePath/Nowy%20S%C4%85cz%20ratusz.jpg,Poland,https://en.wikipedia.org/wiki/Nowy_S%C4%85cz
Q875,Abakan,cities,Point(91.416666666 53.716666666),http://commons.wikimedia.org/wiki/Special:FilePath/Abakan%20017.jpg,Russia,https://en.wikipedia.org/wiki/Abakan
Q906,Chelyabinsk,cities,Point(61.4 55.15),http://commons.wikimedia.org/wiki/Special:FilePath/Views%20from%20360%C2%B0%20Ferris%20Wheel%20in%20Chelyabinsk%20%28August%202025%29%20-%200%209.jpg,Russia,https://en.wikipedia.org/wiki/Chelyabinsk
Q959,Vladivostok,cities,Point(131.885277777 43.115),http://commons.wikimedia.org/wiki/Special:FilePath/Views%20of%20Vladivostok%20%28October%202024%29-0%203.jpg,Russia,https://en.wikipedia.org/wiki/Vladivostok
Q956,Beijing,cities,Point(116.407526 39.90403),http://commons.wikimedia.org/wiki/Special:FilePath/Skyline%20of%20Beijing%20CBD%20with%20B-5906%20approaching%20%2820211016171955%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Beijing
Q956,Beijing,cities,Point(116.407526 39.90403),http://commons.wikimedia.org/wiki/Special:FilePath/Skyline%20of%20Beijing%20CBD%20with%20B-5906%20approaching%20%2820211016171955%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Beijing
Q956,Beijing,cities,Point(116.407526 39.90403),http://commons.wikimedia.org/wiki/Special:FilePath/Skyline%20of%20Beijing%20CBD%20with%20B-5906%20approaching%20%2820211016171955%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Beijing
Q994,Tbilisi,cities,Point(44.7925 41.7225),http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Tbilisi%20from%20Tabori%20Church%202023-10-08-2.jpg,Georgia,https://en.wikipedia.org/wiki/Tbilisi
Q995,Appingedam,cities,Point(6.866666666 53.316666666),http://commons.wikimedia.org/wiki/Special:FilePath/The%20hanging%20kitchens%20of%20Appingedam%20De%20hangende%20keukens%20van%20Appingedam%20%286172038068%29.jpg,Netherlands,https://en.wikipedia.org/wiki/Appingedam
Q1015,Koper,cities,Point(13.7306571 45.547542728),http://commons.wikimedia.org/wiki/Special:FilePath/BEAUTIFUL%20PANORAMIC%20KOPER%2C%20avtor%20Ubald%20Trnkoczy%20-%20Copy.jpg,Slovenia,https://en.wikipedia.org/wiki/Koper
Q1012,Celje,cities,Point(15.264128741 46.22909194),http://commons.wikimedia.org/wiki/Special:FilePath/Celje%202016.jpg,Slovenia,https://en.wikipedia.org/wiki/Celje
Q1021,Kranj,cities,Point(14.35561 46.23887),http://commons.wikimedia.org/wiki/Special:FilePath/Kranj%20-%202019-04-21%2001.jpg,Slovenia,https://en.wikipedia.org/wiki/Kranj
Q1055,Hamburg,cities,Point(10.0 53.55),http://commons.wikimedia.org/wiki/Special:FilePath/Hamburg%20view%20St.%20Nikolai.jpg,Germany,https://en.wikipedia.org/wiki/Hamburg
Q1083,Salerno,cities,Point(14.759444444 40.680555555),http://commons.wikimedia.org/wiki/Special:FilePath/SalernoCanalone.jpg,Italy,https://en.wikipedia.org/wiki/Salerno
Q1154,Jamnagar,cities,Point(70.07 22.47),http://commons.wikimedia.org/wiki/Special:FilePath/Lakhota%20Tower%20in%20evening%20by%20Rangilo.JPG,India,https://en.wikipedia.org/wiki/Jamnagar
Q1156,Mumbai,cities,Point(72.8775 19.075833333),http://commons.wikimedia.org/wiki/Special:FilePath/Panoramic%20view%20of%20Taj%20Palace%20Hotel%20and%20Taj%20Tower%20with%20the%20iconic%20Gateway%20of%20India%20in%20the%20background%20%28cropped%29.jpg,India,https://en.wikipedia.org/wiki/Mumbai
Q1156,Mumbai,cities,Point(72.8775 19.075833333),http://commons.wikimedia.org/wiki/Special:FilePath/Panoramic%20view%20of%20Taj%20Palace%20Hotel%20and%20Taj%20Tower%20with%20the%20iconic%20Gateway%20of%20India%20in%20the%20background%20%28cropped%29.jpg,India,https://en.wikipedia.org/wiki/Mumbai
Q1156,Mumbai,cities,Point(72.8775 19.075833333),http://commons.wikimedia.org/wiki/Special:FilePath/Panoramic%20view%20of%20Taj%20Palace%20Hotel%20and%20Taj%20Tower%20with%20the%20iconic%20Gateway%20of%20India%20in%20the%20background%20%28cropped%29.jpg,India,https://en.wikipedia.org/wiki/Mumbai
Q1218,Jerusalem,cities,Point(35.234156 31.776679),http://commons.wikimedia.org/wiki/Special:FilePath/Dome%20of%20the%20Rock%20seen%20from%20the%20Mount%20of%20Olives%20%2812395649153%29%20%28cropped%29.jpg,Israel,https://en.wikipedia.org/wiki/Jerusalem
Q1218,Jerusalem,cities,Point(35.234156 31.776679),http://commons.wikimedia.org/wiki/Special:FilePath/Dome%20of%20the%20Rock%20seen%20from%20the%20Mount%20of%20Olives%20%2812395649153%29%20%28cropped%29.jpg,Palestine,https://en.wikipedia.org/wiki/Jerusalem
Q1305,Wageningen,cities,Point(5.663055555 51.964444444),http://commons.wikimedia.org/wiki/Special:FilePath/Wageningen%20old%20city%20ruins.JPG,Netherlands,https://en.wikipedia.org/wiki/Wageningen
Q1310,Arnhem,cities,Point(5.916666666 51.983333333),http://commons.wikimedia.org/wiki/Special:FilePath/Arnhem%20river%202003%2001.jpg,Netherlands,https://en.wikipedia.org/wiki/Arnhem
Q1308,Como,cities,Point(9.086138888 45.81025),http://commons.wikimedia.org/wiki/Special:FilePath/Como%20and%20its%20lake.jpg,Italy,https://en.wikipedia.org/wiki/Como
Q1341,Tolyatti,cities,Point(49.416666666 53.516666666),http://commons.wikimedia.org/wiki/Special:FilePath/Komsomolsky%20district%2C%20Tolyatti%2C%20Russia.JPG,Russia,https://en.wikipedia.org/wiki/Tolyatti
Q1348,Kolkata,cities,Point(88.37 22.5675),http://commons.wikimedia.org/wiki/Special:FilePath/Ketan%20donate4.jpg,India,https://en.wikipedia.org/wiki/Kolkata
Q1348,Kolkata,cities,Point(88.37 22.5675),http://commons.wikimedia.org/wiki/Special:FilePath/Ketan%20donate4.jpg,India,https://en.wikipedia.org/wiki/Kolkata
Q1354,Dhaka,cities,Point(90.394444444 23.728888888),http://commons.wikimedia.org/wiki/Special:FilePath/Dhaka%20skyline1.jpg,Bangladesh,https://en.wikipedia.org/wiki/Dhaka
Q1354,Dhaka,cities,Point(90.394444444 23.728888888),http://commons.wikimedia.org/wiki/Special:FilePath/Dhaka%20skyline1.jpg,Bangladesh,https://en.wikipedia.org/wiki/Dhaka
Q1354,Dhaka,cities,Point(90.394444444 23.728888888),http://commons.wikimedia.org/wiki/Special:FilePath/Dhaka%20skyline1.jpg,Bangladesh,https://en.wikipedia.org/wiki/Dhaka
Q1355,Bengaluru,cities,Point(77.5912997 12.9791198),http://commons.wikimedia.org/wiki/Special:FilePath/UB%20City.jpg,India,https://en.wikipedia.org/wiki/Bengaluru
Q1355,Bengaluru,cities,Point(77.5912997 12.9791198),http://commons.wikimedia.org/wiki/Special:FilePath/UB%20City.jpg,India,https://en.wikipedia.org/wiki/Bengaluru
Q1355,Bengaluru,cities,Point(77.5912997 12.9791198),http://commons.wikimedia.org/wiki/Special:FilePath/UB%20City.jpg,India,https://en.wikipedia.org/wiki/Bengaluru
Q1353,Delhi,cities,Point(77.216666666 28.666666666),http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Fort%20in%20Delhi%2003-2016%20img3.jpg,India,https://en.wikipedia.org/wiki/Delhi
Q1353,Delhi,cities,Point(77.216666666 28.666666666),http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Fort%20in%20Delhi%2003-2016%20img3.jpg,India,https://en.wikipedia.org/wiki/Delhi
Q1361,Hyderabad,cities,Point(78.474722222 17.361666666),http://commons.wikimedia.org/wiki/Special:FilePath/Hyderabad%20Montage%202020.jpg,India,https://en.wikipedia.org/wiki/Hyderabad
Q1382,Piran,cities,Point(13.568531066 45.527107649),http://commons.wikimedia.org/wiki/Special:FilePath/Piran%20old%20town.jpg,Slovenia,https://en.wikipedia.org/wiki/Piran
Q1461,Manila,cities,Point(120.977222222 14.595833333),http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Manila.jpg,Philippines,https://en.wikipedia.org/wiki/Manila
Q1461,Manila,cities,Point(120.977222222 14.595833333),http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Manila.jpg,Philippines,https://en.wikipedia.org/wiki/Manila
Q1490,Tokyo,cities,Point(139.691666666 35.689444444),http://commons.wikimedia.org/wiki/Special:FilePath/Skyscrapers%20of%20Shinjuku%202009%20January%20%28revised%29.jpg,Japan,https://en.wikipedia.org/wiki/Tokyo
Q1490,Tokyo,cities,Point(139.691666666 35.689444444),http://commons.wikimedia.org/wiki/Special:FilePath/Skyscrapers%20of%20Shinjuku%202009%20January%20%28revised%29.jpg,Japan,https://en.wikipedia.org/wiki/Tokyo
Q1491,La Paz,cities,Point(-68.133333333 -16.495833333),http://commons.wikimedia.org/wiki/Special:FilePath/La%20Paz-center.jpg,Bolivia,https://en.wikipedia.org/wiki/La_Paz
Q1489,Mexico City,cities,Point(-99.13589 19.353773),http://commons.wikimedia.org/wiki/Special:FilePath/Sobrevuelos%20CDMX%20HJ2A5091%20%2840386338731%29.jpg,Mexico,https://en.wikipedia.org/wiki/Mexico_City
Q1489,Mexico City,cities,Point(-99.13589 19.353773),http://commons.wikimedia.org/wiki/Special:FilePath/Sobrevuelos%20CDMX%20HJ2A5091%20%2840386338731%29.jpg,Mexico,https://en.wikipedia.org/wiki/Mexico_City
Q1519,Abu Dhabi,cities,Point(54.396944444 24.451111111),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%B1%D1%83-%D0%94%D0%B0%D0%B1%D0%B8%20%28Abu%20Dhabi%29%20-%20panoramio%20%281%29.jpg,United Arab Emirates,https://en.wikipedia.org/wiki/Abu_Dhabi
Q1524,Athens,cities,Point(23.728055555 37.984166666),http://commons.wikimedia.org/wiki/Special:FilePath/Akropolis%202015.jpg,Greece,https://en.wikipedia.org/wiki/Athens
Q1726,Munich,cities,Point(11.575 48.1375),http://commons.wikimedia.org/wiki/Special:FilePath/Stadtbild%20M%C3%BCnchen.jpg,Germany,https://en.wikipedia.org/wiki/Munich
Q1741,Vienna,cities,Point(16.3725 48.208333333),http://commons.wikimedia.org/wiki/Special:FilePath/Wien%20katedra%20sw%20Szczepana%20widok%20z%20wiezy%206.jpg,Austria,https://en.wikipedia.org/wiki/Vienna
Q1757,Helsinki,cities,Point(24.9375 60.170833333),http://commons.wikimedia.org/wiki/Special:FilePath/Helsinki%20Lutheran%20Cathedral%20%28panoraaman%C3%A4k%C3%B6ala%29-2%20%28s%C3%A4%C3%A4t%C3%B6%29.jpg,Finland,https://en.wikipedia.org/wiki/Helsinki
Q1854,Ho Chi Minh City,cities,Point(106.701944444 10.775555555),http://commons.wikimedia.org/wiki/Special:FilePath/Ho%20Chi%20Minh%20City%20Skyline.jpg,Vietnam,https://en.wikipedia.org/wiki/Ho_Chi_Minh_City
Q1861,Bangkok,cities,Point(100.516666666 13.75),http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20of%20the%20Emerald%20of%20buddha%20or%20Wat%20Phra%20Kaew%20%28cropped%29.jpg,Thailand,https://en.wikipedia.org/wiki/Bangkok
Q1861,Bangkok,cities,Point(100.516666666 13.75),http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20of%20the%20Emerald%20of%20buddha%20or%20Wat%20Phra%20Kaew%20%28cropped%29.jpg,Ayutthaya Kingdom,https://en.wikipedia.org/wiki/Bangkok
Q1861,Bangkok,cities,Point(100.516666666 13.75),http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20of%20the%20Emerald%20of%20buddha%20or%20Wat%20Phra%20Kaew%20%28cropped%29.jpg,Konbaung dynasty,https://en.wikipedia.org/wiki/Bangkok
Q1861,Bangkok,cities,Point(100.516666666 13.75),http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20of%20the%20Emerald%20of%20buddha%20or%20Wat%20Phra%20Kaew%20%28cropped%29.jpg,Thonburi Kingdom,https://en.wikipedia.org/wiki/Bangkok
Q1861,Bangkok,cities,Point(100.516666666 13.75),http://commons.wikimedia.org/wiki/Special:FilePath/Temple%20of%20the%20Emerald%20of%20buddha%20or%20Wat%20Phra%20Kaew%20%28cropped%29.jpg,Rattanakosin Kingdom,https://en.wikipedia.org/wiki/Bangkok
Q1874,Odesa,cities,Point(30.73262 46.47747),http://commons.wikimedia.org/wiki/Special:FilePath/Odesa-Montage-2016.png,Ukraine,https://en.wikipedia.org/wiki/Odesa
Q1899,Kyiv,cities,Point(30.523611111 50.45),http://commons.wikimedia.org/wiki/Special:FilePath/Kyiv%20%28234807751%29.jpeg,Ukraine,https://en.wikipedia.org/wiki/Kyiv
Q2256,Birmingham,cities,Point(-1.9025 52.48),http://commons.wikimedia.org/wiki/Special:FilePath/Birmingham-Skyline-from-Edgbaston-crop.jpg,United Kingdom,https://en.wikipedia.org/wiki/Birmingham
Q2868,Lima,cities,Point(-77.0375 -12.06),http://commons.wikimedia.org/wiki/Special:FilePath/Plaza%20Mayor%20de%20Lima-1.jpg,Peru,https://en.wikipedia.org/wiki/Lima
Q3616,Tehran,cities,Point(51.389722222 35.688888888),http://commons.wikimedia.org/wiki/Special:FilePath/North%20of%20tehran.jpg,Iran,https://en.wikipedia.org/wiki/Tehran
Q3630,Jakarta,cities,Point(106.826944444 -6.175277777),http://commons.wikimedia.org/wiki/Special:FilePath/Jakarta.jpg,Indonesia,https://en.wikipedia.org/wiki/Jakarta
Q3838,Kinshasa,cities,Point(15.311944444 -4.321944444),http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20Kinshasa.jpg,Democratic Republic of the Congo,https://en.wikipedia.org/wiki/Kinshasa
Q5826,Xi'an,cities,Point(108.942222222 34.261111111),http://commons.wikimedia.org/wiki/Special:FilePath/%E8%A5%BF%E5%AE%89%E9%92%9F%E6%A5%BC2020%20%281%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Xi%27an
Q7525,Sevastopol,cities,Point(33.5225 44.605),http://commons.wikimedia.org/wiki/Special:FilePath/Sevastopol%20Collage%202015.png,Russia,https://en.wikipedia.org/wiki/Sevastopol
Q7525,Sevastopol,cities,Point(33.5225 44.605),http://commons.wikimedia.org/wiki/Special:FilePath/Sevastopol%20Collage%202015.png,Ukraine,https://en.wikipedia.org/wiki/Sevastopol
Q7830,Sudak,cities,Point(34.9725 44.851388888),http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Sudak%20from%20Genoese%20Fortress.jpg,Russia,https://en.wikipedia.org/wiki/Sudak
Q7830,Sudak,cities,Point(34.9725 44.851388888),http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Sudak%20from%20Genoese%20Fortress.jpg,Ukraine,https://en.wikipedia.org/wiki/Sudak
Q8660,Karachi,cities,Point(67.01 24.86),http://commons.wikimedia.org/wiki/Special:FilePath/Karachi%20from%20above.jpg,Pakistan,https://en.wikipedia.org/wiki/Karachi
Q8673,Lagos,cities,Point(3.393611111 6.456111111),http://commons.wikimedia.org/wiki/Special:FilePath/Skywater.jpg,Nigeria,https://en.wikipedia.org/wiki/Lagos
