wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude,description
Q173862,Lake Nicaragua,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/ISS066-E-103300%20-%20View%20of%20Nicaragua.jpg,Nicaragua,https://en.wikipedia.org/wiki/Lake_Nicaragua,11.5742,-85.3563,largest lake in Central America
Q537349,Dennis Martínez National Stadium,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Estadio%20Nacional%20Dennis%20Martinez%20.jpg,Nicaragua,https://en.wikipedia.org/wiki/Estadio_Nacional_Soberan%C3%ADa,12.134416666,-86.269333333,"baseball stadium in Managua, Nicaragua"
Q272521,Ténéré desert,deserts,http://commons.wikimedia.org/wiki/Special:FilePath/Fachi-Bilma-D%C3%BCnen.jpg,Niger,https://en.wikipedia.org/wiki/T%C3%A9n%C3%A9r%C3%A9,17.583333333,10.916666666,desert in Niger
Q3674,Niamey,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Niamey%20from%20grand%20mosque%20theatre%202006.jpg,Niger,https://en.wikipedia.org/wiki/Niamey,13.515,2.1175,capital of Niger
Q426795,Akwa Ibom Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Margaret%20Ekpo%20International%20Airport%20Domestics%20arrival%20wing%2C%20Calabar%2C%20Cross%20River%20state.jpg,Nigeria,https://en.wikipedia.org/wiki/Victor_Attah_International_Airport,4.87583333,8.09888889,airport serving Akwa Ibom in Nigeria
Q525030,Nnamdi Azikiwe International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/20101001%201355%20D-ALEY.jpg,Nigeria,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,9.006805555,7.263194444,"international airport serving Abuja, Nigeria"
Q3787,Abuja,cities,http://commons.wikimedia.org/wiki/Special:FilePath/The%20National%20Assembly%20Globe.jpg,Nigeria,https://en.wikipedia.org/wiki/Abuja,9.055555555,7.491388888,capital city of Nigeria
Q8673,Lagos,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Skywater.jpg,Nigeria,https://en.wikipedia.org/wiki/Lagos,6.456111111,3.393611111,largest city and former capital of Nigeria
Q618215,Aper Aku Stadium,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Aper%20Aku%20Stadium.jpg,Nigeria,https://en.wikipedia.org/wiki/Aper_Aku_Stadium,7.74166667,8.51805556,stadium
Q5297552,Dorben Polytechnic,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Dorben.Polytechnic%20Basketball%20court%2017.jpg,Nigeria,https://en.wikipedia.org/wiki/Dorben_Polytechnic,9.31666667,7.35,private polytechnic in Nigeria
Q7378040,Rufus Giwa Polytechnic,universities,http://commons.wikimedia.org/wiki/Special:FilePath/TETfund%20building%2C%20Rufus%20Giwa%20Polytechnic%2C%20Owo%2C%20Ondo%20state.jpg,Nigeria,https://en.wikipedia.org/wiki/Rufus_Giwa_Polytechnic,7.229122,5.553859,"public university in Owo, Ondo State"
Q8046341,Yaba College of Technology,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Mechanical%20workshop%2C%20Yabatech.jpg,Nigeria,https://en.wikipedia.org/wiki/Yaba_College_of_Technology,6.617194444,3.32,"college in Lagos, Nigeria"
Q17109158,Moshood Abiola Polytechnic,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Moshood%20Abiola%20Polytechnic%20entrance%20gate%2C%20Abeokuta%2C%20Ogun%20state.jpg,Nigeria,https://en.wikipedia.org/wiki/Moshood_Abiola_Polytechnic,7.1010567,3.3296175,"public university in Abeokuta, Ogun State, Nigeria"
Q17929150,Auchi Polytechnic,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Auchi%20Polytechnic%20Administrative%20Building.jpg,Nigeria,https://en.wikipedia.org/wiki/Auchi_Polytechnic,7.0465,6.2701,"federal polytechnic in Edo State, Nigeria"
Q17929246,"The Polytechnic, Ibadan",universities,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Polytechnic%20Ibadan%20Central%20library.jpg,Nigeria,"https://en.wikipedia.org/wiki/The_Polytechnic,_Ibadan",7.45472,3.84972,"educational institute in Ibadan, Oyo State, Nigeria"
Q24590304,"Federal Polytechnic, Nekede",universities,http://commons.wikimedia.org/wiki/Special:FilePath/FEDERAL%20POLYTECHNIC%20NEKEDE%20OWERRI%20front%20gate.jpg,Nigeria,"https://en.wikipedia.org/wiki/Federal_Polytechnic,_Nekede",5.43193191,7.029125681,Owerri West Local Government
Q24590309,Hassan Usman Katsina Polytechnic,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Hassan%20usman%20katsina%20polytechnic%2013.jpg,Nigeria,https://en.wikipedia.org/wiki/Hassan_Usman_Katsina_Polytechnic,12.927015339,7.600478753,Polytechnic in Katsina State
Q28401916,Kano State Polytechnic,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Kano%20State%20Polytechnic.jpg,Nigeria,https://en.wikipedia.org/wiki/Kano_State_Polytechnic,11.978514571,8.48997022,educational institution in Nigeria
Q491767,Pyongyang International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/North%20Korea-Pyongyang-Sunan%20International%20Airport-02.jpg,North Korea,https://en.wikipedia.org/wiki/Pyongyang_International_Airport,39.223888888,125.67,"main airport serving Pyongyang, North Korea"
Q489185,Yanggak,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Yanggakdo.jpg,North Korea,https://en.wikipedia.org/wiki/Yanggakdo,38.9937,125.7472,"island in Pyongyang, North Korea"
Q708588,International Friendship Exhibition,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Kim%20Ir-senovo%20Friendship%20Museum%20v%20parku%20Myohyang%20-%20panoramio.jpg,North Korea,https://en.wikipedia.org/wiki/International_Friendship_Exhibition,40.01731389,126.21513333,North Korean museum
Q709266,Tomb of King Kongmin,history_and_mysteries,http://commons.wikimedia.org/wiki/Special:FilePath/Tomb%20at%20Kaesong%20%285063812324%29.jpg,North Korea,https://en.wikipedia.org/wiki/Mausoleum_of_King_Kongmin,37.9817,126.473,mausoleum in North Korea
Q259515,Lake Matka,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Matka%202.jpg,North Macedonia,https://en.wikipedia.org/wiki/Matka_(lake),41.95223755,21.29877806,reservoir in Macedonia
Q569069,Mavrovo National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Velky%20Korab%202011.jpg,North Macedonia,https://en.wikipedia.org/wiki/Mavrovo_National_Park,41.637222222,20.666944444,national park in North Macedonia
Q862032,Skopje Aqueduct,bridges,http://commons.wikimedia.org/wiki/Special:FilePath/Skopje%20Aqueduct%209.jpg,North Macedonia,https://en.wikipedia.org/wiki/Skopje_Aqueduct,42.023611111,21.418611111,bridge in Macedonia
Q59633,Svalbard Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Longyearbyen%20Hotellneset%20IMG%203003-rot.jpg,Norway,https://en.wikipedia.org/wiki/Svalbard_Airport,78.246111111,15.465555555,"airport in Svalbard, Norway"
Q76269,Oslo Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Fornebu%20opening.jpeg,Norway,"https://en.wikipedia.org/wiki/Oslo_Airport,_Fornebu",59.889722222,10.597777777,"1939–1998 former airport in Bærum, Akershus, Norway"
Q619980,Bergen Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/New%20Bergen%20Airport%20Flesland%20with%20old%20terminal%20in%20the%20background.jpg,Norway,"https://en.wikipedia.org/wiki/Bergen_Airport,_Flesland",60.293611111,5.218061111,"international airport serving Bergen, Norway"
Q398398,Arctic desert,deserts,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D0%B4%20%D0%BD%D0%B0%20%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%20%D0%91%D1%8D%D0%BB%D0%BB.jpg,Norway,https://en.wikipedia.org/wiki/Arctic_desert,81.0,55.0,Ecoregion (WWF)
Q132868,Greenland Sea,seas,http://commons.wikimedia.org/wiki/Special:FilePath/Iceberg%2C%20Greenland%20Sea%20%28js%291.jpg,Norway,https://en.wikipedia.org/wiki/Greenland_Sea,76.668888888,-8.170555555,sea
Q175674,Norsjø,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Norsjo%20seen%20from%20Nes%20kirke.JPG,Norway,https://en.wikipedia.org/wiki/Norsj%C3%B8,59.3,9.333333333,"lake in Midt-Telemark, Nome and Skien, Telemark, Norway"
Q212209,Mjøsa,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Mj%C3%B8sa%201.jpg,Norway,https://en.wikipedia.org/wiki/Mj%C3%B8sa,60.666666666,11.0,lake in Norway
Q281539,Pålsbufjorden,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Hol%20Dagali%20Paalsbufjorden%20IMG%203663.JPG,Norway,https://en.wikipedia.org/wiki/P%C3%A5lsbufjorden,60.45,8.65,"lake in Hol and Nore og Uvdal, Buskerud, Norway"
Q307594,Överuman,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96ver-Uman%2018%20juni%202024.jpg,Norway,https://en.wikipedia.org/wiki/%C3%96veruman,66.151944444,14.573611111,reservoir in Sweden and Norway
Q75446,Gjersjøen,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Gjersjoen.jpg,Norway,https://en.wikipedia.org/wiki/Gjersj%C3%B8en,59.783333333,10.783333333,"lake in Nordre Follo, Akershus, Norway"
Q75466,Nøklevann,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%B8klevann%20-%202012-08-12%20at%2013-28-36.jpg,Norway,https://en.wikipedia.org/wiki/N%C3%B8klevann,59.87527778,10.87694444,"lake in Østmarka in Oslo, Norway"
Q37804,Stalheimsfossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Stalheimsfossen.JPG,Norway,https://en.wikipedia.org/wiki/Stalheimsfossen,60.8344,6.685561111,"waterfall in Voss, Norway"
Q199535,Likholefossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Likholefossen.JPG,Norway,,61.32712,6.2731,waterfall in Norway
Q200005,Slettafossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Slettafoss3-Romsdal.jpg,Norway,,62.32455,8.0776,waterfall in Norway
Q203406,Kjosfossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Kjosfossen%20Falls.jpg,Norway,https://en.wikipedia.org/wiki/Kjosfossen,60.746111111,7.1375,"waterfall in Aurland, Norway"
Q3361971,Vinnufossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Vinnufossen%2C%20Sunndal%2C%20Norway%20%28front%29.jpg,Norway,https://en.wikipedia.org/wiki/Vinnufossen,62.66345,8.66994,"waterfall in Sunndal, Norway; allest waterfall in Europe"
Q3442878,Rjoandefossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Rjoandefossen.jpg,Norway,https://en.wikipedia.org/wiki/Rjoandefossen,60.82486,7.10725,"waterfall in Aurland, Norway"
Q3443541,Espelandsfossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Espelandsfossen%2C%20Hardanger%20-%20NB%20MS%20G4%200699.jpg,Norway,https://en.wikipedia.org/wiki/Espeland_Falls,60.59833333,6.82277778,"waterfall in Voss, Norway"
Q3443628,Kvinnefossen,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Kvinnafossen.jpg,Norway,https://en.wikipedia.org/wiki/Kvinnefossen,61.20992,6.64775,"waterfall in Sogndal, Norway"
Q1786134,Aspøya,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Aspoy-Tingvoll.Norway.jpg,Norway,"https://en.wikipedia.org/wiki/Asp%C3%B8ya,_Tingvoll",63.0113,7.9253,"island in Nordmøre, Norway"
Q318786,Abeløya,islands,http://commons.wikimedia.org/wiki/Special:FilePath/NO-Kong%20Karls%20Land.png,Norway,https://en.wikipedia.org/wiki/Abel_Island,78.988888888,30.205555555,island of Svalbard
Q373190,Barentsøya,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Dorst%20bay.jpg,Norway,https://en.wikipedia.org/wiki/Barents%C3%B8ya,78.416666666,21.45,"island in the Svalbard archipelago, Norway"
Q375983,Vigra,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Snowclad%20Vigra.jpg,Norway,https://en.wikipedia.org/wiki/Vigra_(island),62.557777777,6.078333333,"island in Giske, Norway"
Q383957,Skorpa,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Skorpa01.jpg,Norway,"https://en.wikipedia.org/wiki/Skorpa,_M%C3%B8re_og_Romsdal",62.329722222,5.495,island in the municipality of Herøy in Møre og Romsdal county Norway
Q3137543,Sulitjelmaisen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A1llajieg%C5%8Ba-0649.jpg,Norway,https://en.wikipedia.org/wiki/Sulitjelma_Glacier,67.10369,16.37127,glacier in Norway and Sweden
Q3219709,Kjenndalsbreen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Kjenndalsbreen%20Norwegen.JPG,Norway,https://en.wikipedia.org/wiki/Kjenndalsbreen,61.723888888,7.016666666,glacier in Norway
Q3373442,Nathorstbreen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Nathorst%20glacier%2C%20Svalbard%2C%20at%20midnight%20sun.jpg,Norway,https://en.wikipedia.org/wiki/Nathorstbreen,77.43728,16.21532,glacier in Svalbard
Q3376086,Hornbreen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Torell%20Land%20IMG%208969%20Flatbreen%20Hornbreen%20Storbreen.JPG,Norway,https://en.wikipedia.org/wiki/Hornbreen,77.07,16.7,glacier in Svalbard
Q3437416,Speilsalen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Spegelsalen%20i%20Trollheimen.jpg,Norway,https://en.wikipedia.org/wiki/Speilsalen,62.769044444,9.35275,"glacier in Oppdal, Norway"
Q3442923,Tystigbreen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Tystigbreen.jpg,Norway,https://en.wikipedia.org/wiki/Tystigbreen,61.91724,7.35322,glacier in Norway
Q3612492,Holåbreen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Hol%C3%A5breen%20eastern%20part%20of%20the%20glacier.jpg,Norway,https://en.wikipedia.org/wiki/Hol%C3%A5breen,61.75666667,7.9025,"glacier in Luster and Skjåk, Norway"
Q281428,Folgefonna,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Folgefonna.jpg,Norway,https://en.wikipedia.org/wiki/Folgefonna,60.0,6.333333333,"glacier in Vestland, Norway"
Q285768,Austfonna,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Nordaustlandet.jpg,Norway,https://en.wikipedia.org/wiki/Austfonna,79.783333333,24.663333333,"glacier at Nordaustlandet, Svalbard, Norway"
Q308096,Øksfjordjøkelen,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Isfjordj%C3%B8kelen%20in%20Kv%C3%A6nangen%2C%20Troms%2C%20Norway%2C%202014%20August.jpg,Norway,https://en.wikipedia.org/wiki/%C3%98ksfjordj%C3%B8kelen,70.166666666,22.05,glacier in Northern Norway
Q887049,Blåfjella–Skjækerfjella National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Skj%C3%A6kerhatten.jpg,Norway,https://en.wikipedia.org/wiki/Bl%C3%A5fjella%E2%80%93Skj%C3%A6kerfjella_National_Park,64.2168,13.10929,"national park in Trøndelag, Norway"
Q125085,Lomsdal–Visten National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Lomsdalen.jpg,Norway,https://en.wikipedia.org/wiki/Lomsdal%E2%80%93Visten_National_Park,65.57436506,12.7935791,national park in Norway
Q164798,Folgefonna National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Hardanger%20Folgefonna-Gletscher%2011.JPG,Norway,https://en.wikipedia.org/wiki/Folgefonna_National_Park,60.0,6.333055555,national park
Q182981,Junkerdal National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Sjurfjellet.jpg,Norway,https://en.wikipedia.org/wiki/Junkerdal_National_Park,66.883333333,15.8,"national park in Nordland, Norway"
Q185284,Skarvan and Roltdalen National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Fonnfjellet.JPG,Norway,https://en.wikipedia.org/wiki/Skarvan_and_Roltdalen_National_Park,63.216666666,11.416666666,"national park in Trøndelag, Norway"
Q185602,Jostedalsbreen National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/The%20road%20to%20Jostedals%20Glacier.jpg,Norway,https://en.wikipedia.org/wiki/Jostedalsbreen_National_Park,61.683333333,6.983333333,national park of Norway
Q187592,Sjunkhatten National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Bl%C3%A5timen%20i%20Sjunkhatten%20nasjonalpark.jpg,Norway,https://en.wikipedia.org/wiki/Sjunkhatten_National_Park,67.42436395,15.06225586,"national park in Nordland, Norway"
Q528924,Rago National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Rago-2015-8794.jpg,Norway,https://en.wikipedia.org/wiki/Rago_National_Park,67.433333333,15.983333333,"national park in Nordland, Norway"
Q684121,Ytre Hvaler National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Ytre%20Hvaler%2C%20Tisler%20coast.jpg,Norway,https://en.wikipedia.org/wiki/Ytre_Hvaler_National_Park,59.01666667,10.8,national park
Q282968,Postgirobygget,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Postgirobygget%20top.jpg,Norway,https://en.wikipedia.org/wiki/Posthuset_(building),59.91171389,10.75399444,"high-rise building in Oslo, Norway"
Q1416348,Norwegian Institute of Technology,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Hovedbygget%20ntnu.jpg,Norway,https://en.wikipedia.org/wiki/Norwegian_Institute_of_Technology,63.419444444,10.4025,"former science institute in Trondheim, Norway"
Q545998,Rjukan Line,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Rjukanmael06.jpg,Norway,https://en.wikipedia.org/wiki/Rjukan_Line,59.904756,8.715548,railway line
Q649916,Krøderen Line,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Nsb%20type%207a%20ulka%20kroderbanen.jpg,Norway,https://en.wikipedia.org/wiki/Kr%C3%B8deren_Line,59.97416667,9.98333333,railway line in Norway
Q1327589,Thamshavn Line,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Thamshavn%20stasjon%20UBT-TO-001334-24%2001%201.jpg,Norway,https://en.wikipedia.org/wiki/Thamshavn_Line,63.31175806,9.86366306,"historic railroad in Trøndelag, Norway"
Q116939,Stavanger Museum,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Stavanger%20Museum.JPG,Norway,,58.9647,5.73306,"a former museum organisation in Stavanger, Norway"
Q909158,Oslo Stock Exchange,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Oslo%20B%C3%B8rs%20%282019%29.jpg,Norway,https://en.wikipedia.org/wiki/Oslo_Stock_Exchange,59.908976,10.747877,"stock exchange located in Oslo, Norway"
Q153430,Bryggen,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Bryggen%2C%20Bergen3.JPG,Norway,https://en.wikipedia.org/wiki/Bryggen,60.3975,5.323333333,"series of Hanseatic commercial buildings in Bergen, Norway"
Q809780,Oslo Bazaars,markets,http://commons.wikimedia.org/wiki/Special:FilePath/Basareneforside.JPG,Norway,https://en.wikipedia.org/wiki/Oslo_Bazaars,59.91222222,10.74772222,"building in Oslo, Norway, former market hall"
Q31569,Multan International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Multan%20International%20Airport%20front%20view.jpg,Pakistan,https://en.wikipedia.org/wiki/Multan_International_Airport,30.203333333,71.419166666,"international airport near Multan, Punjab, Pakistan"
Q31580,Faisalabad International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Faisalabad%20Intl%20Airport.jpg,Pakistan,https://en.wikipedia.org/wiki/Faisalabad_International_Airport,31.365,72.994722222,airport in the Punjab province of Pakistan
Q31581,Quetta International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Queeta-Airport-40227.JPG,Pakistan,https://en.wikipedia.org/wiki/Quetta_International_Airport,30.252145,66.93868,airport in Pakistan
Q60879,Allama Iqbal International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/AllamaIqbalAirport.JPG,Pakistan,https://en.wikipedia.org/wiki/Allama_Iqbal_International_Airport,31.521388888,74.4025,civil airport in Pakistan
Q61052,Jinnah International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/PK%20Karachi%20Airport%20asv2020-01.jpg,Pakistan,https://en.wikipedia.org/wiki/Jinnah_International_Airport,24.906666666,67.160833333,International airport of Pakistan
Q609603,Dera Ghazi Khan International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/D.G.%20Khan%20International%20Airport%201.jpg,Pakistan,https://en.wikipedia.org/wiki/Dera_Ghazi_Khan_Airport,29.960833333,70.485833333,airport
Q3108349,Rupal Glacier,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Nanga%20Parbat%2C%20Pakistan%2C%20Image%20of%20the%20Day%20DVIDS843821.jpg,Pakistan,https://en.wikipedia.org/wiki/Rupal_Glacier,35.1433,74.4144,"glacier in Gilgit-Baltistan, Pakistan"
Q3108372,Batura Glacier,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Batura%20valley%20Passu%20Hunza.jpg,Pakistan,https://en.wikipedia.org/wiki/Batura_Glacier,36.533333333,74.65,glacier in Pakistan
Q250751,Snow Lake,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Snow%20Lake%20under%20twilight.jpg,Pakistan,https://en.wikipedia.org/wiki/Snow_Lake_(Pakistan),36.0,75.583333333,"high-altitude glacial basin in the Karakoram mountain range in the Gilgit-Baltistan region of northern Pakistan; not a lake, despite its name."
Q11739,Lahore,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Eye%20Of%20Lahore%20%28Minar%20e%20Pakistan%29%20evening.jpg,Pakistan,https://en.wikipedia.org/wiki/Lahore,31.549722222,74.343611111,"capital of the Punjab province, Pakistan"
Q28461,Sialkot International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Sialkot%20Airport.jpg,Pakistan,https://en.wikipedia.org/wiki/Sialkot_International_Airport,32.535555555,74.363888888,airport in the Sialkot District of Pakistan
Q8660,Karachi,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Karachi%20from%20above.jpg,Pakistan,https://en.wikipedia.org/wiki/Karachi,24.86,67.01,"provincial capital of Sindh, Pakistan"
Q1030191,Federal Urdu University,universities,http://commons.wikimedia.org/wiki/Special:FilePath/Federal%20Urdu%20University%2C%20Karachi%20-%20panoramio%20-%20Moahmmad%20Hasnain%20%281%29.jpg,Pakistan,https://en.wikipedia.org/wiki/Federal_Urdu_University,24.912,67.0907,"public university in Islamabad, Pakistan"
Q125589,Fakir Khana,museums,http://commons.wikimedia.org/wiki/Special:FilePath/Fakir%20Khana%20Museum%20Bhati%20Gate%20Lahore.jpg,Pakistan,https://en.wikipedia.org/wiki/Fakir_Khana,31.5831758,74.3097092,"museum in Lahore, Pakistan"
Q583587,"Bocas del Toro ""Isla Colón"" International Airport",airports,http://commons.wikimedia.org/wiki/Special:FilePath/Aeropuerto%20de%20Bocas%20del%20Toro.jpg,Panama,https://en.wikipedia.org/wiki/Jos%C3%A9_Ezequiel_Hall_International_Airport,9.340833333,-82.250833333,airport
Q594726,Volcan Baru,peaks,http://commons.wikimedia.org/wiki/Special:FilePath/Volcan%20baru.jpg,Panama,https://en.wikipedia.org/wiki/Volc%C3%A1n_Bar%C3%BA,8.808,-82.543,Stratovolcano in Panama
Q313637,Gatun Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Gatun%20Lake.jpg,Panama,https://en.wikipedia.org/wiki/Gatun_Lake,9.2,-79.9,artificial lake forming part of Panama Canal
Q492359,Gulf of Chiriquí National Marine Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Parque%20Nacional%20Chiriqu%C3%AD.JPG,Panama,https://en.wikipedia.org/wiki/Gulf_of_Chiriqu%C3%AD_National_Marine_Park,8.1130935,-82.3035906,national park in Panama
Q3306,Panama City,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Panor%C3%A1mica%20nocturna%20de%20la%20ciudad%20de%20Panam%C3%A1.jpg,Panama,https://en.wikipedia.org/wiki/Panama_City,8.971111111,-79.534722222,capital of Panama
Q216061,Bridge of the Americas,bridges,http://commons.wikimedia.org/wiki/Special:FilePath/Bridge%20of%20the%20Americas.jpg,Panama,https://en.wikipedia.org/wiki/Bridge_of_the_Americas,8.943055555,-79.565,"road bridge in Panama, spanning the Pacific entrance to the Panama Canal"
Q1298202,Mount Balbi,peaks,http://commons.wikimedia.org/wiki/Special:FilePath/MtBalbiToreNASA.jpg,Papua New Guinea,https://en.wikipedia.org/wiki/Mount_Balbi,-5.916666666,154.9825,"mountain on Bougainville Island, Papua New Guinea"
Q74158,Ulawun,peaks,http://commons.wikimedia.org/wiki/Special:FilePath/Ulawun.jpg,Papua New Guinea,https://en.wikipedia.org/wiki/Ulawun,-5.05,151.333333333,"stratovolcano situated on the island of New Britain, Papua New Guinea"
Q1297541,Mount Bosavi,volcanoes,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Bosavi%20pad%20pan.jpg,Papua New Guinea,https://en.wikipedia.org/wiki/Mount_Bosavi,-6.614166666,142.826666666,mountain
Q457596,Ambitle,volcanoes,http://commons.wikimedia.org/wiki/Special:FilePath/Feni%20Islands%20NASA.jpg,Papua New Guinea,https://en.wikipedia.org/wiki/Ambitle,-4.080833333,153.621388888,island in Papua New Guinea
Q457606,Q457606,volcanoes,http://commons.wikimedia.org/wiki/Special:FilePath/AmbitleTopography.png,Papua New Guinea,,-4.065277777,153.619444444,mountain
Q2933,Asunción,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Asunci%C3%B3n%20Paraguay.jpg,Paraguay,https://en.wikipedia.org/wiki/Asunci%C3%B3n,-25.28,-57.634444444,capital of Paraguay
Q541133,Estadio Hugo Bogado Vaceque,stadiums,http://commons.wikimedia.org/wiki/Special:FilePath/Estadio%20Hugo%20Bogado%20Vaceque%2C%20zeballos%20cue%2C%20asuncio%2C%20club%20general%20caballero.jpg,Paraguay,https://en.wikipedia.org/wiki/Estadio_Hugo_Bogado_Vaceque,-25.2357966,-57.5577479,sports venue
Q1136681,Seleucia,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/Karte%20Seleucia%20Ktesiphon-it.png,Parthian Empire,https://en.wikipedia.org/wiki/Seleucia,33.1,44.52,capital of the Seleucid Empire
Q32190,Beijing Capital International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Beijing%20Capital%20International%20Airport%20Aerial%20Photo%20%2820240113213409%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,40.08,116.584444444,"main airport serving Beijing, China"
Q36420,Shanghai Pudong International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Shanghai%20Pudong%20Airport%202024%20%28cropped%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport,31.143333,121.805278,"international airport in Shanghai, China"
Q44868,Guangzhou Baiyun International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/Guangzhou%20Baiyun%20International%20Airport%20Terminal%202.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,23.392436111,113.298786111,"international airport in Guangzhou, China"
