wikidata_id,name,category,coordinates,image_url,country,wikipedia_url,sitelinks
Q337519,Savai'i,islands,Point(-172.416666666 -13.583333333),http://commons.wikimedia.org/wiki/Special:FilePath/Savai%27i%20OnEarth%20WMS.png,Samoa,https://en.wikipedia.org/wiki/Savai%CA%BBi,112
Q14056,Jan Mayen,islands,Point(-8.5336 70.983),http://commons.wikimedia.org/wiki/Special:FilePath/Beerenberg%20JanMayen.JPG,Norway,https://en.wikipedia.org/wiki/Jan_Mayen,112
Q124873,Mindanao,islands,Point(125.0 7.5),http://commons.wikimedia.org/wiki/Special:FilePath/Mindanao%20Sentinel-2%20MSI%202019%20cloudless%20composite.jpg,Philippines,https://en.wikipedia.org/wiki/Mindanao,108
Q620452,Tongatapu,islands,Point(-175.153055555 -21.211388888),http://commons.wikimedia.org/wiki/Special:FilePath/TONGATABU%20%26%20EUA%20ISLANDS.JPG,Tonga,https://en.wikipedia.org/wiki/Tongatapu,108
Q471793,Rarotonga,islands,Point(-159.783333333 -21.233333333),http://commons.wikimedia.org/wiki/Special:FilePath/Rarotonga%20Island.jpg,Cook Islands,https://en.wikipedia.org/wiki/Rarotonga,106
Q327733,Vanua Levu,islands,Point(179.183333333 -16.583333333),http://commons.wikimedia.org/wiki/Special:FilePath/Fiji%20June%202001.jpg,Fiji,https://en.wikipedia.org/wiki/Vanua_Levu,104
Q459848,Kosrae,islands,Point(162.983 5.317),http://commons.wikimedia.org/wiki/Special:FilePath/KosraeAirport.jpg,Federated States of Micronesia,https://en.wikipedia.org/wiki/Kosrae,104
Q52631,Ibiza,islands,Point(1.43 38.98),http://commons.wikimedia.org/wiki/Special:FilePath/Ibiza%20rock%20volcano%20%28747230830%29.jpg,Spain,https://en.wikipedia.org/wiki/Ibiza,104
Q1027830,Gotland,islands,Point(18.55 57.5),http://commons.wikimedia.org/wiki/Special:FilePath/Helgumannen%20%282%29%20hq.JPG,Sweden,https://en.wikipedia.org/wiki/Gotland,103
Q25528,Saba,islands,Point(-63.2375 17.6325),http://commons.wikimedia.org/wiki/Special:FilePath/Windwardside.jpg,Netherlands,https://en.wikipedia.org/wiki/Saba_(island),103
Q83067,Timor,islands,Point(125.083333333 -9.083333333),http://commons.wikimedia.org/wiki/Special:FilePath/Timor%20island2.jpg,Timor-Leste,https://en.wikipedia.org/wiki/Timor,102
Q241074,Rocas Atoll,islands,Point(-33.801944444 -3.866388888),http://commons.wikimedia.org/wiki/Special:FilePath/Atol%20das%20Rocas%20ISS007.jpg,Brazil,https://en.wikipedia.org/wiki/Rocas_Atoll,102
Q379759,Henderson Island,islands,Point(-128.325 -24.375),http://commons.wikimedia.org/wiki/Special:FilePath/Henderson.JPG,United Kingdom,https://en.wikipedia.org/wiki/Henderson_Island_(Pitcairn_Islands),102
Q4648,Bali Island,islands,Point(115.071941666 -8.356388888),http://commons.wikimedia.org/wiki/Special:FilePath/Pura%20Taman%20Ayun%20terletak%20di%20Mengwi%2C%20Bali.jpg,Indonesia,https://en.wikipedia.org/wiki/Bali_(island),102
Q26180,Sint Eustatius,islands,Point(-62.966666666 17.483333333),http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20Town%20Sint%20Eustatius.jpg,Netherlands,https://en.wikipedia.org/wiki/Sint_Eustatius,102
Q23408,Bouvet Island,islands,Point(3.36 -54.42),http://commons.wikimedia.org/wiki/Special:FilePath/Bouvet%20island%200.jpg,Norway,https://en.wikipedia.org/wiki/Bouvet_Island,102
Q48335,Newfoundland,islands,Point(-56.1249997 48.5416666),http://commons.wikimedia.org/wiki/Special:FilePath/Nature%27s%20Autumn%20Palette%20on%20Newfoundland%27s%20Humber%20River%20in%202007.jpg,Canada,https://en.wikipedia.org/wiki/Newfoundland_(island),102
Q121378,Corfu,islands,Point(19.87 39.6),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Old%20Fortress%20and%20the%20Old%20Town%20of%20Corfu%20-%20September%202017.jpg,Greece,https://en.wikipedia.org/wiki/Corfu,100
Q285468,Hashima Island,islands,Point(129.738333333 32.627777777),http://commons.wikimedia.org/wiki/Special:FilePath/Nagasaki%20Hashima%2001-1.png,Japan,https://en.wikipedia.org/wiki/Hashima_Island,100
Q118863,North Island,islands,Point(176.0 -39.0),http://commons.wikimedia.org/wiki/Special:FilePath/Sailing%20school%20-%20Lake%20Taupo.jpg,New Zealand,https://en.wikipedia.org/wiki/North_Island,99
Q1128488,Swains Island,islands,Point(-171.077777777 -11.055555555),http://commons.wikimedia.org/wiki/Special:FilePath/Swains%20Island%202.jpg,Tokelau,https://en.wikipedia.org/wiki/Swains_Island,99
Q9679,Q9679,islands,Point(-1.3 50.7),http://commons.wikimedia.org/wiki/Special:FilePath/IsleOfWightFromTheISS.jpg,United Kingdom,https://en.wikipedia.org/wiki/Isle_of_Wight,99
Q46197,Ascension Island,islands,Point(-14.35 -7.95),http://commons.wikimedia.org/wiki/Special:FilePath/Ascension%20Island%20Comfortless%20Cove.jpg,realm of the United Kingdom,https://en.wikipedia.org/wiki/Ascension_Island,99
Q271901,Banaba Island,islands,Point(169.536944444 -0.859444444),http://commons.wikimedia.org/wiki/Special:FilePath/19%20Map%20of%20Banaba%2C%20Kiribati.jpg,Kiribati,https://en.wikipedia.org/wiki/Banaba,98
Q120755,South Island,islands,Point(170.4 -43.6),http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Matheson%202007-12-06.JPG,New Zealand,https://en.wikipedia.org/wiki/South_Island,98
Q25596,Saint Martin,islands,Point(-63.05 18.06),http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Martin.png,Sint Maarten,https://en.wikipedia.org/wiki/Saint_Martin_(island),97
Q45328,Elba,islands,Point(10.275 42.78),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Elba%202.jpg,Italy,https://en.wikipedia.org/wiki/Elba,97
Q213188,Kunta Kinteh Island,islands,Point(-16.36144 13.31753),http://commons.wikimedia.org/wiki/Special:FilePath/River%20gambia%20galleryfull.jpg,The Gambia,https://en.wikipedia.org/wiki/Kunta_Kinteh_Island,96
Q234208,Tromelin Island,islands,Point(54.524722222 -15.892222222),http://commons.wikimedia.org/wiki/Special:FilePath/Tromelin%20aerial%20photograph.JPG,France,https://en.wikipedia.org/wiki/Tromelin_Island,96
Q25535,Zealand,islands,Point(11.89 55.57),http://commons.wikimedia.org/wiki/Special:FilePath/Seeland.jpg,Denmark,https://en.wikipedia.org/wiki/Zealand,95
Q22502,Taiwan Island,islands,Point(121.0 23.766666666),http://commons.wikimedia.org/wiki/Special:FilePath/Taiwan%20NASA%20Terra%20MODIS%2023791.jpg,Taiwan,https://en.wikipedia.org/wiki/Taiwan_(island),95
Q673400,Moorea,islands,Point(-149.816666666 -17.516666666),http://commons.wikimedia.org/wiki/Special:FilePath/Moorea%20vue%20par%20Sentinel%202%20%28cropped%29.jpg,France,https://en.wikipedia.org/wiki/Mo%CA%BCorea,94
Q769680,Bornholm,islands,Point(14.916666666 55.125),http://commons.wikimedia.org/wiki/Special:FilePath/Wybrze%C5%BCe%20Bornholmu%20Cropped.jpg,Denmark,https://en.wikipedia.org/wiki/Bornholm,94
Q28361,Belize Barrier Reef,islands,Point(-88.052777777 17.2625),http://commons.wikimedia.org/wiki/Special:FilePath/Belize%20Barrier%20Reef%20from%20space.png,Belize,https://en.wikipedia.org/wiki/Belize_Barrier_Reef,94
Q81178,Baffin Island,islands,Point(-73.0 69.0),http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20baffin%20island.jpg,Canada,https://en.wikipedia.org/wiki/Baffin_Island,93
Q128087,Lesbos,islands,Point(26.28 39.21),http://commons.wikimedia.org/wiki/Special:FilePath/Lesvos.jpg,Greece,https://en.wikipedia.org/wiki/Lesbos,93
Q309172,Kwajalein Atoll,islands,Point(167.733333333 8.716666666),http://commons.wikimedia.org/wiki/Special:FilePath/Kwajalein%20Atoll%202003-02-07%20-%20Landsat%207%20-%2030m.png,Marshall Islands,https://en.wikipedia.org/wiki/Kwajalein_Atoll,92
Q173292,Capri,islands,Point(14.233333333 40.55),http://commons.wikimedia.org/wiki/Special:FilePath/Capri%20-%20veduta%201.JPG,Italy,https://en.wikipedia.org/wiki/Capri,91
Q82859,Socotra,islands,Point(53.92 12.51),http://commons.wikimedia.org/wiki/Special:FilePath/Socotra%20satview.jpg,Yemen,https://en.wikipedia.org/wiki/Socotra,90
Q642787,Atafu,islands,Point(-172.497 -8.558),http://commons.wikimedia.org/wiki/Special:FilePath/Atafu.jpg,Tokelau,https://en.wikipedia.org/wiki/Atafu,90
Q178925,Gran Canaria,islands,Point(-15.5925 27.958611111),http://commons.wikimedia.org/wiki/Special:FilePath/Gran%20Canaria%20wildfire%20%2848590670831%29.jpg,Spain,https://en.wikipedia.org/wiki/Gran_Canaria,89
Q129296,Santorini,islands,Point(25.4325 36.415),http://commons.wikimedia.org/wiki/Special:FilePath/Santor%C3%ADni%20aerial.jpg,Greece,https://en.wikipedia.org/wiki/Santorini,88
Q52636,Menorca,islands,Point(4.083333333 39.966666666),http://commons.wikimedia.org/wiki/Special:FilePath/Menorca%2C%20Spain%20-%204%20May%202023%20%2852948884259%29.jpg,Spain,https://en.wikipedia.org/wiki/Menorca,88
Q318446,Moruroa,islands,Point(-138.91667 -21.83333),http://commons.wikimedia.org/wiki/Special:FilePath/Moruroa%20atoll.JPG,France,https://en.wikipedia.org/wiki/Moruroa,86
Q3237,Rügen,islands,Point(13.4 54.45),http://commons.wikimedia.org/wiki/Special:FilePath/Satellite%20Image%20of%20Ruegen.jpg,Germany,https://en.wikipedia.org/wiki/R%C3%BCgen,86
Q146841,Ellesmere Island,islands,Point(-76.5 79.5),http://commons.wikimedia.org/wiki/Special:FilePath/Osborn%20Range%20%2805-08-97%29.jpg,Canada,https://en.wikipedia.org/wiki/Ellesmere_Island,85
Q170479,Vancouver Island,islands,Point(-125.7 49.633333),http://commons.wikimedia.org/wiki/Special:FilePath/VancouverIsland.A2003154.1930.250m.cropped.jpg,Canada,https://en.wikipedia.org/wiki/Vancouver_Island,85
Q245062,Philae,islands,Point(32.88891 24.02174),http://commons.wikimedia.org/wiki/Special:FilePath/Philae%20%281906%29%20-%20TIMEA.jpg,Egypt,https://en.wikipedia.org/wiki/Philae_Island,84
Q131148,Stromboli,islands,Point(15.2233 38.804),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Stromboli%20%28view%20from%20the%20northeast%29.jpg,Italy,https://en.wikipedia.org/wiki/Stromboli,84
Q128323,Trinidad,islands,Point(-61.248611111 10.460555555),http://commons.wikimedia.org/wiki/Special:FilePath/Quinam%20bay%2C%20Columbus%20Channel%2C%20South%20Coast%2C%20Trinidad%20%26%20Tobago.jpg,Trinidad and Tobago,https://en.wikipedia.org/wiki/Trinidad,83
Q282059,Bananal Island,islands,Point(-50.235555555 -11.356111111),http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20cantao.jpg,Brazil,https://en.wikipedia.org/wiki/Bananal_Island,82
Q951302,Saaremaa,islands,Point(22.5 58.416666666),http://commons.wikimedia.org/wiki/Special:FilePath/Castlekuressaare.JPG,Estonia,https://en.wikipedia.org/wiki/Saaremaa,82
Q475219,Niutao,islands,Point(177.341388888 -6.108333333),http://commons.wikimedia.org/wiki/Special:FilePath/Niutao.jpg,Tuvalu,https://en.wikipedia.org/wiki/Niutao,80
Q59771,New Britain,islands,Point(150.6 -5.75),http://commons.wikimedia.org/wiki/Special:FilePath/Newbritain%20lrg.jpg,Papua New Guinea,https://en.wikipedia.org/wiki/New_Britain,80
Q170488,Gozo,islands,Point(14.258888888 36.045),http://commons.wikimedia.org/wiki/Special:FilePath/Gozo%20from%20space%20via%20laser%20ESA378503%20%28cropped%29.jpg,Malta,https://en.wikipedia.org/wiki/Gozo,79
Q319836,Pohnpei,islands,Point(158.225 6.9),http://commons.wikimedia.org/wiki/Special:FilePath/Pohnpei%20International%20Airport.jpg,Federated States of Micronesia,https://en.wikipedia.org/wiki/Pohnpei,78
Q378281,Tanna,islands,Point(169.333333333 -19.5),http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Yasur%2C%20active%20volcano%20%28420607153%29.jpg,Vanuatu,https://en.wikipedia.org/wiki/Tanna_(island),78
Q1009384,Weno,islands,Point(151.85 7.45),http://commons.wikimedia.org/wiki/Special:FilePath/Weno%20Chuuk%20Mountain.jpg,Federated States of Micronesia,https://en.wikipedia.org/wiki/Weno,78
Q26503,Funen,islands,Point(10.355833 55.350278),http://commons.wikimedia.org/wiki/Special:FilePath/Funen%2C%20Denmark%20by%20Sentinel-2.jpg,Denmark,https://en.wikipedia.org/wiki/Funen,78
Q29151,Jeju Island,islands,Point(126.528056 33.365556),http://commons.wikimedia.org/wiki/Special:FilePath/Gotjawal%20Forest%20on%20Jeju%20Island-01.jpg,South Korea,https://en.wikipedia.org/wiki/Jeju_Island,78
Q146530,Hiiumaa,islands,Point(22.644444444 58.884166666),http://commons.wikimedia.org/wiki/Special:FilePath/Havenvanhiiuma.JPG,Estonia,https://en.wikipedia.org/wiki/Hiiumaa,77
Q238752,Barbuda,islands,Point(-61.81 17.64),http://commons.wikimedia.org/wiki/Special:FilePath/Barbuda%20ISS008-E-7945.jpg,Antigua and Barbuda,https://en.wikipedia.org/wiki/Barbuda,77
Q3405693,Sark,islands,Point(-2.360833333 49.433055555),http://commons.wikimedia.org/wiki/Special:FilePath/Sark-aerial.jpg,Guernsey,https://en.wikipedia.org/wiki/Sark,76
Q239276,Öland,islands,Point(16.666666666 56.733333333),http://commons.wikimedia.org/wiki/Special:FilePath/Resmo%2CKvarnar%20vid%20Gynge%20h%C3%B6g%2001.jpg,Sweden,https://en.wikipedia.org/wiki/%C3%96land,75
Q107338,Lampedusa,islands,Point(12.58 35.515),http://commons.wikimedia.org/wiki/Special:FilePath/Lampedusa%20Nordk%C3%BCste.jpg,Italy,https://en.wikipedia.org/wiki/Lampedusa,75
Q21162,Spitsbergen,islands,Point(16.0 78.75),http://commons.wikimedia.org/wiki/Special:FilePath/DeGeerdalen.JPG,Norway,https://en.wikipedia.org/wiki/Spitsbergen,75
Q106594,Wrangel Island,islands,Point(-179.4 71.233333333),http://commons.wikimedia.org/wiki/Special:FilePath/Wrangel%20Island.jpg,Russia,https://en.wikipedia.org/wiki/Wrangel_Island,74
Q104784,Lord Howe Island,islands,Point(159.083333333 -31.55),http://commons.wikimedia.org/wiki/Special:FilePath/LordHoweIslandFromKimsLookout.jpg,Australia,https://en.wikipedia.org/wiki/Lord_Howe_Island,74
Q128654,Nukulaelae,islands,Point(179.852222222 -9.381111111),http://commons.wikimedia.org/wiki/Special:FilePath/Nukulaelae.jpg,Tuvalu,https://en.wikipedia.org/wiki/Nukulaelae,74
Q852433,East Rennell,islands,Point(160.333327777 -11.683327777),http://commons.wikimedia.org/wiki/Special:FilePath/Dugout%20canoe%20Rennell.jpg,Solomon Islands,https://en.wikipedia.org/wiki/East_Rennell,74
Q459948,Ambrym,islands,Point(168.116666666 -16.25),http://commons.wikimedia.org/wiki/Special:FilePath/Marum%20sept%202009.jpg,Vanuatu,https://en.wikipedia.org/wiki/Ambrym,74
Q547997,Nui,islands,Point(177.15 -7.216666666),http://commons.wikimedia.org/wiki/Special:FilePath/Nui%20atoll.jpg,Tuvalu,https://en.wikipedia.org/wiki/Nui_(atoll),74
Q632489,Niulakita,islands,Point(179.5 -10.75),http://commons.wikimedia.org/wiki/Special:FilePath/Niulakita.png,Tuvalu,https://en.wikipedia.org/wiki/Niulakita,74
Q649190,Enewetak Atoll,islands,Point(162.333333333 11.5),http://commons.wikimedia.org/wiki/Special:FilePath/Enewetak%20Atoll%20-%202014-02-10%20-%20Landsat%208%20-%2015m.png,Marshall Islands,https://en.wikipedia.org/wiki/Enewetak_Atoll,74
Q146695,Phú Quốc,islands,Point(103.957222222 10.228888888),http://commons.wikimedia.org/wiki/Special:FilePath/Bai-sao-phu-quoc-tuonglamphotos.jpg,Vietnam,https://en.wikipedia.org/wiki/Ph%C3%BA_Qu%E1%BB%91c,72
Q613386,Beru,islands,Point(175.9775 -1.293611111),http://commons.wikimedia.org/wiki/Special:FilePath/Beru%20Kiribati.jpg,Kiribati,https://en.wikipedia.org/wiki/Beru_(atoll),72
Q650847,Fakaofo,islands,Point(-171.219 -9.38),http://commons.wikimedia.org/wiki/Special:FilePath/Fakaofo%20Satellite%20NASA.jpg,New Zealand,https://en.wikipedia.org/wiki/Fakaofo,72
Q32083,Akdamar Island,islands,Point(43.035555555 38.341666666),http://commons.wikimedia.org/wiki/Special:FilePath/Akhtamar%20Island%20on%20Lake%20Van%20with%20the%20Armenian%20Cathedral%20of%20the%20Holy%20Cross.jpg,Turkey,https://en.wikipedia.org/wiki/Akdamar_Island,72
Q193264,Marajó,islands,Point(-49.581667 -0.978611),http://commons.wikimedia.org/wiki/Special:FilePath/Maraj%C3%B3%20Island%2C%20Brazil%20%2848569220542%29.jpg,Brazil,https://en.wikipedia.org/wiki/Maraj%C3%B3,70
Q316390,Antigua,islands,Point(-61.8 17.085),http://commons.wikimedia.org/wiki/Special:FilePath/Antiguashoreline.jpg,Antigua and Barbuda,https://en.wikipedia.org/wiki/Antigua,70
Q583,Mont Blanc,glaciers,Point(6.865 45.832777777),http://commons.wikimedia.org/wiki/Special:FilePath/Absolute%20MtBlanc%2001.jpg,France,https://en.wikipedia.org/wiki/Mont_Blanc,127
Q7799533,Thwaites Glacier,glaciers,Point(-106.75 -75.5),http://commons.wikimedia.org/wiki/Special:FilePath/Thwaites%20Glacier.jpg,Unknown,https://en.wikipedia.org/wiki/Thwaites_Glacier,108
Q39651,Eyjafjallajökull,glaciers,Point(-19.6 63.633333333),http://commons.wikimedia.org/wiki/Special:FilePath/%C3%9E%C3%B3rsm%C3%B6rk%20Eyjafjallaj%C3%B6kull%201%20Iceland.JPG,Iceland,https://en.wikipedia.org/wiki/Eyjafjallaj%C3%B6kull,75
Q571430,Antarctic ice sheet,glaciers,Point(0.0 -90.0),http://commons.wikimedia.org/wiki/Special:FilePath/Antarctic-interglacial%20hg.png,Unknown,https://en.wikipedia.org/wiki/Antarctic_ice_sheet,68
Q659044,Rhone Glacier,glaciers,Point(8.38605 46.60454),http://commons.wikimedia.org/wiki/Special:FilePath/Glacier%20du%20Rh%C3%B4ne%202009.JPG,Switzerland,https://en.wikipedia.org/wiki/Rh%C3%B4ne_Glacier,68
Q179734,Vatnajökull,glaciers,Point(-16.8 64.4),http://commons.wikimedia.org/wiki/Special:FilePath/Island%20Vatnaj%C3%B6kull%2002.JPG,Iceland,https://en.wikipedia.org/wiki/Vatnaj%C3%B6kull,61
Q200255,Ross Ice Shelf,glaciers,Point(-175.0 -81.5),http://commons.wikimedia.org/wiki/Special:FilePath/Ross%20Schelfeis.jpg,Unknown,https://en.wikipedia.org/wiki/Ross_Ice_Shelf,59
Q1112319,Columbia Icefield,glaciers,Point(-117.313888888 52.157222222),http://commons.wikimedia.org/wiki/Special:FilePath/Columbia%20icefield%20view.jpg,Canada,https://en.wikipedia.org/wiki/Columbia_Icefield,54
Q204658,Aletsch Glacier,glaciers,Point(8.077222 46.442222),http://commons.wikimedia.org/wiki/Special:FilePath/Glacier%20d%27Aletsch%20-%202021.jpg,Switzerland,https://en.wikipedia.org/wiki/Aletsch_Glacier,53
Q333946,Siachen Glacier,glaciers,Point(77.20139 35.19861),http://commons.wikimedia.org/wiki/Special:FilePath/Siachen%20glacier%203.jpg,India,https://en.wikipedia.org/wiki/Siachen_Glacier,48
Q1315012,Snæfellsjökull,glaciers,Point(-23.77622792 64.807120486),http://commons.wikimedia.org/wiki/Special:FilePath/Sn%C3%A6fellsj%C3%B6kull%20in%20the%20Morning%20%287622876302%29%20%28cropped%29.jpg,Iceland,https://en.wikipedia.org/wiki/Sn%C3%A6fellsj%C3%B6kull,46
Q367943,Perito Moreno Glacier,glaciers,Point(-73.05 -50.483333333),http://commons.wikimedia.org/wiki/Special:FilePath/Perito%20Moreno%20Glacier%202023.jpg,Argentina,https://en.wikipedia.org/wiki/Perito_Moreno_Glacier,42
Q1389467,Fimbul Ice Shelf,glaciers,Point(-0.166667 -70.5),http://commons.wikimedia.org/wiki/Special:FilePath/Fimbul%20ice%20shelf%20mooring%20Norwegian%20Expedition.JPG,Unknown,https://en.wikipedia.org/wiki/Fimbul_Ice_Shelf,40
Q654352,Jostedal Glacier,glaciers,Point(6.924166666 61.710555555),http://commons.wikimedia.org/wiki/Special:FilePath/P1000290Jostedalsbreen.JPG,Norway,https://en.wikipedia.org/wiki/Jostedal_Glacier,39
Q214818,Mýrdalsjökull,glaciers,Point(-19.1 63.666666666),http://commons.wikimedia.org/wiki/Special:FilePath/Myrdalsj%C3%B6kull%2001.jpg,Iceland,https://en.wikipedia.org/wiki/M%C3%BDrdalsj%C3%B6kull,38
Q648551,Nevado del Huila,glaciers,Point(-76.033333333 2.933333333),http://commons.wikimedia.org/wiki/Special:FilePath/Nevado%20del%20Huila%20%285321495400%29.jpg,Colombia,https://en.wikipedia.org/wiki/Nevado_del_Huila,38
Q1542432,Greenland ice sheet,glaciers,Point(-41.2 76.7),http://commons.wikimedia.org/wiki/Special:FilePath/Greenland%20ice%20sheet%20USGS.jpg,Greenland,https://en.wikipedia.org/wiki/Greenland_ice_sheet,37
Q26728,Sierra Nevada de Santa Marta,glaciers,Point(-73.72 10.866666666),http://commons.wikimedia.org/wiki/Special:FilePath/Sierra%20Nevada%20de%20Santa%20Marta%20desde%20el%20espacio.jpg,Colombia,https://en.wikipedia.org/wiki/Sierra_Nevada_de_Santa_Marta,37
Q691557,Gangotri Glacier,glaciers,Point(78.983333333 30.983333333),http://commons.wikimedia.org/wiki/Special:FilePath/Gaumukh%20Gangotri%20glacier.jpg,India,https://en.wikipedia.org/wiki/Gangotri_Glacier,36
Q631789,Vandzhyakh Glacier,glaciers,Point(72.283 38.767),http://commons.wikimedia.org/wiki/Special:FilePath/Gms%20gorbunova.jpeg,Tajikistan,https://en.wikipedia.org/wiki/Vanch-Yakh_Glacier,36
Q932333,Quelccaya Ice Cap,glaciers,Point(-70.8175 -13.925),http://commons.wikimedia.org/wiki/Special:FilePath/Quelccaya%20Glacier.jpg,Peru,https://en.wikipedia.org/wiki/Quelccaya_Ice_Cap,33
Q1471716,Khumbu Glacier,glaciers,Point(86.82472222 27.95888889),http://commons.wikimedia.org/wiki/Special:FilePath/Khumbu%20Glacier%2C%20Khumbu%20Icefall%2C%20Nepal%2C%20Asia.jpg,Nepal,https://en.wikipedia.org/wiki/Khumbu_Glacier,32
Q1026461,Calderone glacier,glaciers,Point(13.56671 42.471054),http://commons.wikimedia.org/wiki/Special:FilePath/GhiacciaioDelCalderone.jpg,Italy,https://en.wikipedia.org/wiki/Calderone_glacier,32
Q617835,Malaspina Glacier,glaciers,Point(-140.533 59.9192),http://commons.wikimedia.org/wiki/Special:FilePath/Malaspina%20Glacier%20from%20space.jpg,United States,https://en.wikipedia.org/wiki/Malaspina_Glacier,32
Q805806,Baltoro Glacier,glaciers,Point(76.380833333 35.736388888),http://commons.wikimedia.org/wiki/Special:FilePath/Baltoro%20glacier%20from%20air.jpg,Pakistan,https://en.wikipedia.org/wiki/Baltoro_Glacier,31
Q688624,Morteratsch Glacier,glaciers,Point(9.931666666 46.409444444),http://commons.wikimedia.org/wiki/Special:FilePath/Morteratschgletscher%202007.jpg,Switzerland,https://en.wikipedia.org/wiki/Morteratsch_Glacier,30
Q684169,Pasterze Glacier,glaciers,Point(12.723333 47.085556),http://commons.wikimedia.org/wiki/Special:FilePath/Pasterze%20im%20Sommer%202005.jpg,Austria,https://en.wikipedia.org/wiki/Pasterze_Glacier,29
Q144327,Nevado del Tolima,glaciers,Point(-75.333333333 4.666666666),http://commons.wikimedia.org/wiki/Special:FilePath/Nevado%20del%20tolima.jpg,Colombia,https://en.wikipedia.org/wiki/Nevado_del_Tolima,29
Q673150,Franz Josef Glacier,glaciers,Point(170.2 -43.475),http://commons.wikimedia.org/wiki/Special:FilePath/Franz%20Josef%20glacier.JPG,New Zealand,https://en.wikipedia.org/wiki/Franz_Josef_Glacier,28
Q583591,Mer de Glace,glaciers,Point(6.937222222 45.916111111),http://commons.wikimedia.org/wiki/Special:FilePath/Mer%20de%20Glace%20Glacier%20in%20France%20-%202009-08-06.jpg,France,https://en.wikipedia.org/wiki/Mer_de_Glace,26
Q351,Yellowstone National Park,national_parks,Point(-110.5 44.6),http://commons.wikimedia.org/wiki/Special:FilePath/Grand%20Prismatic%20Spring%202013.jpg,United States,https://en.wikipedia.org/wiki/Yellowstone_National_Park,230
Q180402,Yosemite National Park,national_parks,Point(-119.5375 37.7425),http://commons.wikimedia.org/wiki/Special:FilePath/Half%20Dome%20with%20Eastern%20Yosemite%20Valley%20%2850MP%29.jpg,United States,https://en.wikipedia.org/wiki/Yosemite_National_Park,174
Q274131,Everglades National Park,national_parks,Point(-80.6875 25.3125),http://commons.wikimedia.org/wiki/Special:FilePath/Sunset%20over%20the%20River%20of%20Grass%2C%20NPSphoto%2C%20G.Gardner%20%289255157507%29.jpg,United States,https://en.wikipedia.org/wiki/Everglades_National_Park,140
Q41858,Banff National Park,national_parks,Point(-115.55 51.166666666),http://commons.wikimedia.org/wiki/Special:FilePath/Moraine%20Lake%2017092005.jpg,Canada,https://en.wikipedia.org/wiki/Banff_National_Park,138
Q23513,Phong Nha–Ke Bang National Park,national_parks,Point(106.15 17.533333333),http://commons.wikimedia.org/wiki/Special:FilePath/Phongnhatourism.jpg,Vietnam,https://en.wikipedia.org/wiki/Phong_Nha%E2%80%93K%E1%BA%BB_B%C3%A0ng_National_Park,125
Q220289,Grand Canyon National Park,national_parks,Point(-112.122 36.0553),http://commons.wikimedia.org/wiki/Special:FilePath/10%20Grand%20Canyon%20Navajo%20Point%20viewpoint%20terrace%2C%20Grand%20Canyon%20National%20Park%2C%20USA%20-%20American%20nature.jpg,United States,https://en.wikipedia.org/wiki/Grand_Canyon_National_Park,124
Q215992,Los Glaciares National Park,national_parks,Point(-73.0 -50.0),http://commons.wikimedia.org/wiki/Special:FilePath/Perito%20moreno%20argentini%C3%AB.JPEG,Argentina,https://en.wikipedia.org/wiki/Los_Glaciares_National_Park,122
Q715124,Teide National Park,national_parks,Point(-16.64266919 28.276455062),http://commons.wikimedia.org/wiki/Special:FilePath/Roque%20Cinchado%20und%20Teide%20%28Zuschnitt%29.jpg,Spain,https://en.wikipedia.org/wiki/Teide_National_Park,122
Q219562,Bryce Canyon National Park,national_parks,Point(-112.17 37.64),http://commons.wikimedia.org/wiki/Special:FilePath/USA%2010654%20Bryce%20Canyon%20Luca%20Galuzzi%202007.jpg,United States,https://en.wikipedia.org/wiki/Bryce_Canyon_National_Park,120
Q237128,Mesa Verde National Park,national_parks,Point(-108.494444 37.260375),http://commons.wikimedia.org/wiki/Special:FilePath/Mesa%20Verde.jpg,United States,https://en.wikipedia.org/wiki/Mesa_Verde_National_Park,120
Q679891,Niokolo-Koba National Park,national_parks,Point(-12.722222222 13.074166666),http://commons.wikimedia.org/wiki/Special:FilePath/River%20gambia%20Niokolokoba%20National%20Park.gif,Senegal,https://en.wikipedia.org/wiki/Niokolo-Koba_National_Park,118
Q80344,Mount Olympus,national_parks,Point(22.35 40.083333333),http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Olympus%20aerial%202.jpg,Greece,https://en.wikipedia.org/wiki/Mount_Olympus,108
Q391338,Wood Buffalo National Park,national_parks,Point(-112.983 59.3833),http://commons.wikimedia.org/wiki/Special:FilePath/Wood-Buffalo-NP%20Waldbison%2098-07-02.jpg,Canada,https://en.wikipedia.org/wiki/Wood_Buffalo_National_Park,106
